Date,Open,High,Low,Close,Adj Close,Volume
2014-05-21,21.565357,21.667856,21.502144,21.653929,19.311457,196859600
2014-05-22,21.664286,21.780357,21.575001,21.688213,19.342031,200760000
2014-05-23,21.687500,21.954643,21.659643,21.933214,19.560528,232209600
2014-05-27,21.995714,22.352142,21.986786,22.343929,19.926819,348866000
2014-05-28,22.357857,22.493929,22.277857,22.286072,19.875217,315481600
2014-05-29,22.423214,22.745358,22.420357,22.692142,20.237360,376474000
2014-05-30,22.785000,23.006071,22.460714,22.607143,20.161558,564020800
2014-06-02,22.641430,22.672501,22.232143,22.451786,20.023006,369350800
2014-06-03,22.445000,22.812143,22.437500,22.769285,20.306160,292709200
2014-06-04,22.765715,23.138929,22.718214,23.029285,20.538033,335482000
2014-06-05,23.078571,23.191786,22.950357,23.119642,20.618616,303805600
2014-06-06,23.210714,23.259287,23.016787,23.056070,20.561920,349938400
2014-06-09,23.174999,23.469999,22.937500,23.424999,20.890942,301660000
2014-06-10,23.682501,23.762501,23.392500,23.562500,21.013563,251108000
2014-06-11,23.532499,23.690001,23.367500,23.465000,20.926615,182724000
2014-06-12,23.510000,23.530001,22.975000,23.072500,20.576565,218996000
2014-06-13,23.049999,23.110001,22.719999,22.820000,20.351379,218100000
2014-06-16,22.877501,23.187500,22.862499,23.049999,20.556501,142244000
2014-06-17,23.077499,23.174999,22.950001,23.020000,20.529753,118904000
2014-06-18,23.067499,23.072500,22.837500,23.045000,20.552046,134056000
2014-06-19,23.072500,23.075001,22.834999,22.965000,20.480703,142112000
2014-06-20,22.962500,23.137501,22.725000,22.727501,20.268888,403592000
2014-06-23,22.830000,22.905001,22.650000,22.707500,20.251051,174776000
2014-06-24,22.687500,22.934999,22.547501,22.570000,20.128424,156144000
2014-06-25,22.552500,22.674999,22.412500,22.590000,20.146267,147476000
2014-06-26,22.592501,22.762501,22.450001,22.725000,20.266665,130516000
2014-06-27,22.705000,23.000000,22.692499,22.995001,20.507456,256116000
2014-06-30,23.025000,23.432501,23.022499,23.232500,20.719261,197929200
2014-07-01,23.379999,23.517500,23.282499,23.379999,20.850809,152892000
2014-07-02,23.467501,23.514999,23.272499,23.370001,20.841890,113860000
2014-07-03,23.417500,23.525000,23.299999,23.507500,20.964510,91567200
2014-07-07,23.535000,23.997499,23.525000,23.992500,21.397047,225872000
2014-07-08,24.067499,24.200001,23.480000,23.837500,21.258820,260888000
2014-07-09,23.860001,23.987499,23.690001,23.847500,21.267733,145744000
2014-07-10,23.440001,23.887501,23.379999,23.760000,21.189709,158744000
2014-07-11,23.840000,23.972500,23.715000,23.805000,21.229836,136072000
2014-07-14,23.965000,24.222500,23.912500,24.112499,21.504068,171240000
2014-07-15,24.200001,24.212500,23.757500,23.830000,21.252127,181911600
2014-07-16,24.242500,24.275000,23.684999,23.695000,21.131729,213585200
2014-07-17,23.757500,23.820000,23.142500,23.272499,20.754936,229192000
2014-07-18,23.405001,23.684999,23.254999,23.607500,21.053698,199952000
2014-07-21,23.747499,23.750000,23.430000,23.485001,20.944445,156316000
2014-07-22,23.670000,23.722500,23.530001,23.680000,21.118359,220788000
2014-07-23,23.855000,24.469999,23.792500,24.297501,21.669056,371672000
2014-07-24,24.260000,24.330000,24.105000,24.257500,21.633375,182916000
2014-07-25,24.212500,24.459999,24.160000,24.417500,21.776075,173876000
2014-07-28,24.455000,24.809999,24.387501,24.754999,22.077061,221272000
2014-07-29,24.832500,24.860001,24.562500,24.594999,21.934370,172572000
2014-07-30,24.610001,24.674999,24.417500,24.537500,21.883091,132040000
2014-07-31,24.290001,24.362499,23.832500,23.900000,21.314556,227372000
2014-08-01,23.725000,24.155001,23.702499,24.032499,21.432722,194044000
2014-08-04,24.092501,24.145000,23.792500,23.897499,21.312325,159832000
2014-08-05,23.840000,23.920000,23.590000,23.780001,21.207539,223732000
2014-08-06,23.687500,23.870001,23.677500,23.740000,21.171864,154232000
2014-08-07,23.732500,23.987499,23.525000,23.620001,21.169622,186844000
2014-08-08,23.565001,23.705000,23.320000,23.684999,21.227879,167460000
2014-08-11,23.817499,24.020000,23.709999,23.997499,21.507963,146340000
2014-08-12,24.010000,24.219999,23.902500,23.992500,21.503477,135180000
2014-08-13,24.037500,24.309999,24.010000,24.309999,21.788042,127664000
2014-08-14,24.332500,24.392500,24.200001,24.375000,21.846298,112464000
2014-08-15,24.475000,24.547501,24.215000,24.495001,21.953850,195804000
2014-08-18,24.622499,24.842501,24.495001,24.790001,22.218246,190288000
2014-08-19,24.852501,25.170000,24.830000,25.132500,22.525211,277596000
2014-08-20,25.110001,25.272499,24.987499,25.142500,22.534178,210796000
2014-08-21,25.142500,25.235001,25.027500,25.145000,22.536415,133912000
2014-08-22,25.072500,25.367500,25.047501,25.330000,22.702223,176736000
2014-08-25,25.447500,25.542500,25.320000,25.385000,22.751518,161080000
2014-08-26,25.355000,25.375000,25.215000,25.222500,22.605875,132608000
2014-08-27,25.254999,25.642500,25.174999,25.532499,22.883715,209476000
2014-08-28,25.397499,25.695000,25.389999,25.562500,22.910603,273840000
2014-08-29,25.715000,25.725000,25.549999,25.625000,22.966619,178380000
2014-09-02,25.764999,25.934999,25.680000,25.825001,23.145874,214256000
2014-09-03,25.775000,25.799999,24.645000,24.735001,22.168951,501684000
2014-09-04,24.712500,25.022499,24.447500,24.530001,21.985214,342872000
2014-09-05,24.700001,24.847500,24.577499,24.742500,22.175674,233828000
2014-09-08,24.825001,24.827499,24.512501,24.590000,22.038988,185426800
2014-09-09,24.770000,25.770000,24.035000,24.497499,21.956089,759385200
2014-09-10,24.502501,25.277500,24.440001,25.250000,22.630522,403478400
2014-09-11,25.102501,25.360001,24.905001,25.357500,22.726870,249412400
2014-09-12,25.302500,25.547501,25.270000,25.415001,22.778410,250504400
2014-09-15,25.702499,25.762501,25.360001,25.407499,22.771685,245266000
2014-09-16,24.950001,25.315001,24.722500,25.215000,22.599159,267632400
2014-09-17,25.317499,25.450001,25.147499,25.395000,22.760475,243706000
2014-09-18,25.482500,25.587500,25.389999,25.447500,22.807535,149197600
2014-09-19,25.572500,25.587500,25.125000,25.240000,22.621557,283609600
2014-09-22,25.450001,25.535000,25.145000,25.264999,22.643967,211153600
2014-09-23,25.150000,25.735001,25.135000,25.660000,22.997988,253608800
2014-09-24,25.540001,25.712500,25.299999,25.437500,22.798573,240687200
2014-09-25,25.127501,25.177500,24.430000,24.467501,21.929207,400368000
2014-09-26,24.632500,25.187500,24.600000,25.187500,22.574507,249482000
2014-09-29,24.662500,25.110001,24.657499,25.027500,22.431103,199065200
2014-09-30,25.202499,25.385000,25.132500,25.187500,22.574507,221056400
2014-10-01,25.147499,25.172501,24.674999,24.795000,22.222731,205965200
2014-10-02,24.817499,25.055000,24.510000,24.975000,22.384056,191031200
2014-10-03,24.860001,25.052500,24.760000,24.905001,22.321312,173878400
2014-10-06,24.987499,25.162500,24.855000,24.905001,22.321312,148204800
2014-10-07,24.857500,25.030001,24.682501,24.687500,22.126379,168376800
2014-10-08,24.690001,25.277500,24.577499,25.200001,22.585711,229618800
2014-10-09,25.385000,25.594999,25.152500,25.254999,22.635006,309506000
2014-10-10,25.172501,25.507500,25.075001,25.182501,22.570024,265326400
2014-10-13,25.332500,25.445000,24.952499,24.952499,22.363882,214333600
2014-10-14,25.097500,25.129999,24.642500,24.687500,22.126379,254754400
2014-10-15,24.492500,24.787500,23.795000,24.385000,21.855261,403734400
2014-10-16,23.887501,24.430000,23.852501,24.065001,21.568460,288618000
2014-10-17,24.375000,24.750000,24.202499,24.417500,21.884394,272718800
2014-10-20,24.580000,24.990000,24.555000,24.940001,22.352684,310069200
2014-10-21,25.754999,25.754999,25.317499,25.617500,22.959900,378495600
2014-10-22,25.709999,26.027500,25.650000,25.747499,23.076408,273052400
2014-10-23,26.020000,26.262501,25.907499,26.207500,23.488691,284298800
2014-10-24,26.295000,26.372499,26.132500,26.305000,23.576077,188215600
2014-10-27,26.212500,26.370001,26.174999,26.277500,23.551432,136750800
2014-10-28,26.350000,26.684999,26.337500,26.684999,23.916649,192243600
2014-10-29,26.662500,26.842501,26.590000,26.834999,24.051098,210751600
2014-10-30,26.740000,26.837500,26.475000,26.745001,23.970428,162619200
2014-10-31,27.002501,27.010000,26.802500,27.000000,24.198973,178557200
2014-11-03,27.055000,27.575001,27.002501,27.350000,24.512667,209130400
2014-11-04,27.340000,27.372499,26.930000,27.150000,24.333412,166297600
2014-11-05,27.275000,27.325001,27.032499,27.215000,24.391672,149743600
2014-11-06,27.150000,27.197500,26.950001,27.174999,24.461439,139874000
2014-11-07,27.187500,27.330000,27.137501,27.252501,24.531199,134766000
2014-11-10,27.254999,27.332500,27.167500,27.207500,24.490685,108782000
2014-11-11,27.174999,27.437500,27.100000,27.424999,24.686464,109769200
2014-11-12,27.344999,27.857500,27.342501,27.812500,25.035276,187769600
2014-11-13,27.950001,28.362499,27.900000,28.205000,25.388575,238091600
2014-11-14,28.287500,28.547501,27.802500,28.545000,25.694630,176254400
2014-11-17,28.567499,29.320000,28.325001,28.497499,25.651873,186986800
2014-11-18,28.485001,28.922501,28.472500,28.867500,25.984932,176896000
2014-11-19,28.860001,28.934999,28.450001,28.667500,25.804897,167476800
2014-11-20,28.727501,29.215000,28.712500,29.077499,26.173954,173582000
2014-11-21,29.377501,29.392500,29.007500,29.117500,26.209970,228717200
2014-11-24,29.212500,29.692499,29.155001,29.657499,26.696039,189803200
2014-11-25,29.767500,29.937500,29.362499,29.400000,26.464256,275361600
2014-11-26,29.485001,29.775000,29.457500,29.750000,26.779305,163073200
2014-11-28,29.817499,29.850000,29.512501,29.732500,26.763550,99257600
2014-12-01,29.702499,29.812500,27.817499,28.767500,25.894909,335256000
2014-12-02,28.375000,28.937500,28.187500,28.657499,25.795897,237395600
2014-12-03,28.937500,29.087500,28.777500,28.982500,26.088442,172253600
2014-12-04,28.942499,29.299999,28.822500,28.872499,25.989424,168178000
2014-12-05,28.997499,29.020000,28.660000,28.750000,25.879162,153275600
2014-12-08,28.525000,28.662500,27.905001,28.100000,25.294065,230659600
2014-12-09,27.547501,28.575001,27.337500,28.530001,25.681131,240832000
2014-12-10,28.602501,28.712500,27.885000,27.987499,25.192799,178261200
2014-12-11,28.065001,28.450001,27.834999,27.905001,25.118540,165606800
2014-12-12,27.615000,27.967501,27.395000,27.432501,24.693220,224112400
2014-12-15,27.674999,27.900000,26.587500,27.057501,24.355669,268872400
2014-12-16,26.592501,27.540001,26.565001,26.687500,24.022610,243162800
2014-12-17,26.780001,27.459999,26.705000,27.352501,24.621208,213647200
2014-12-18,27.967501,28.162500,27.665001,28.162500,25.350327,236024800
2014-12-19,28.065001,28.309999,27.915001,27.945000,25.154547,353719200
2014-12-22,28.040001,28.372499,27.992500,28.235001,25.415588,180670000
2014-12-23,28.307501,28.332500,28.115000,28.135000,25.325571,104113600
2014-12-24,28.145000,28.177500,28.002501,28.002501,25.206305,57918400
2014-12-26,28.025000,28.629999,28.002501,28.497499,25.651873,134884000
2014-12-29,28.447500,28.692499,28.424999,28.477501,25.633871,110395600
2014-12-30,28.410000,28.480000,28.027500,28.129999,25.321066,119526000
2014-12-31,28.205000,28.282499,27.552500,27.594999,24.839493,165613600
2015-01-02,27.847500,27.860001,26.837500,27.332500,24.603212,212818400
2015-01-05,27.072500,27.162500,26.352501,26.562500,23.910091,257142000
2015-01-06,26.635000,26.857500,26.157499,26.565001,23.912348,263188400
2015-01-07,26.799999,27.049999,26.674999,26.937500,24.247646,160423600
2015-01-08,27.307501,28.037500,27.174999,27.972500,25.179295,237458000
2015-01-09,28.167500,28.312500,27.552500,28.002501,25.206305,214798000
2015-01-12,28.150000,28.157499,27.200001,27.312500,24.585203,198603200
2015-01-13,27.857500,28.200001,27.227501,27.555000,24.803484,268367600
2015-01-14,27.260000,27.622499,27.125000,27.450001,24.708971,195826400
2015-01-15,27.500000,27.514999,26.665001,26.705000,24.038361,240056000
2015-01-16,26.757500,26.895000,26.299999,26.497499,23.851587,314053200
2015-01-20,26.959999,27.242500,26.625000,27.180000,24.465929,199599600
2015-01-21,27.237499,27.764999,27.067499,27.387501,24.652716,194303600
2015-01-22,27.565001,28.117500,27.430000,28.100000,25.294065,215185600
2015-01-23,28.075001,28.437500,27.882500,28.245001,25.424583,185859200
2015-01-26,28.434999,28.590000,28.200001,28.275000,25.451593,222460000
2015-01-27,28.105000,28.120001,27.257500,27.285000,24.560452,382274800
2015-01-28,29.407499,29.530001,28.827499,28.827499,25.948917,585908400
2015-01-29,29.080000,29.797501,28.889999,29.725000,26.756800,337745600
2015-01-30,29.600000,30.000000,29.212500,29.290001,26.365236,334982000
2015-02-02,29.512501,29.792500,29.020000,29.657499,26.696039,250956400
2015-02-03,29.625000,29.772499,29.402500,29.662500,26.700544,207662800
2015-02-04,29.625000,30.127501,29.577499,29.889999,26.905329,280598800
2015-02-05,30.004999,30.057501,29.812500,29.985001,27.097363,168984800
2015-02-06,30.004999,30.062500,29.612499,29.732500,26.869177,174826400
2015-02-09,29.637501,29.959999,29.607500,29.930000,27.047663,155559200
2015-02-10,30.042500,30.537500,30.040001,30.504999,27.567278,248034000
2015-02-11,30.692499,31.230000,30.625000,31.219999,28.213427,294247200
2015-02-12,31.514999,31.870001,31.392500,31.615000,28.570391,297898000
2015-02-13,31.820000,31.820000,31.412500,31.770000,28.710459,217088800
2015-02-17,31.872499,32.220001,31.730000,31.957500,28.879904,252609600
2015-02-18,31.907499,32.195000,31.862499,32.180000,29.080980,179566800
2015-02-19,32.119999,32.257500,32.082500,32.112499,29.019974,149449600
2015-02-20,32.154999,32.375000,32.012501,32.375000,29.257198,195793600
2015-02-23,32.505001,33.250000,32.415001,33.250000,30.047930,283896400
2015-02-24,33.235001,33.400002,32.792500,33.042500,29.860409,276912400
2015-02-25,32.889999,32.900002,32.037498,32.197498,29.096786,298846800
2015-02-26,32.197498,32.717499,31.652500,32.605000,29.465038,365150000
2015-02-27,32.500000,32.642502,32.060001,32.115002,29.022242,248059200
2015-03-02,32.312500,32.570000,32.075001,32.272499,29.164564,192386800
2015-03-03,32.240002,32.380001,32.022499,32.340000,29.225571,151265200
2015-03-04,32.275002,32.389999,32.080002,32.134998,29.040302,126665200
2015-03-05,32.145000,32.187500,31.440001,31.602501,28.559090,226068400
2015-03-06,32.099998,32.342499,31.565001,31.650000,28.602020,291368400
2015-03-09,31.990000,32.392502,31.264999,31.785000,28.724014,354114000
2015-03-10,31.602501,31.805000,30.950001,31.127501,28.129835,275426400
2015-03-11,31.187500,31.192499,30.527500,30.559999,27.616987,275756000
2015-03-12,30.577499,31.225000,30.407499,31.112499,28.116278,193450800
2015-03-13,31.100000,31.350000,30.645000,30.897499,27.921988,207309200
2015-03-16,30.969999,31.237499,30.717501,31.237499,28.229242,143497200
2015-03-17,31.475000,31.830000,31.412500,31.760000,28.701418,204092400
2015-03-18,31.750000,32.290001,31.592501,32.117500,29.024496,261083600
2015-03-19,32.187500,32.312500,31.850000,31.875000,28.805346,183238000
2015-03-20,32.062500,32.099998,31.290001,31.475000,28.443869,274780400
2015-03-23,31.780001,31.962500,31.629999,31.802500,28.739836,150838800
2015-03-24,31.807501,32.009998,31.639999,31.672501,28.622347,131369200
2015-03-25,31.635000,31.705000,30.844999,30.844999,27.874538,206620800
2015-03-26,30.690001,31.219999,30.650000,31.059999,28.068838,190291600
2015-03-27,31.142500,31.174999,30.727501,30.812500,27.845173,158184800
2015-03-30,31.012501,31.600000,31.000000,31.592501,28.550051,188398800
2015-03-31,31.522499,31.622499,31.090000,31.107500,28.111763,168362400
2015-04-01,31.205000,31.280001,30.775000,31.062500,28.071093,162485600
2015-04-02,31.257500,31.389999,31.047501,31.330000,28.312828,128880400
2015-04-06,31.117500,31.877501,31.082500,31.837500,28.771461,148776000
2015-04-07,31.910000,32.029999,31.495001,31.502501,28.468723,140049200
2015-04-08,31.462500,31.600000,31.242500,31.400000,28.376091,149316800
2015-04-09,31.462500,31.645000,31.165001,31.639999,28.592979,129936000
2015-04-10,31.487499,31.802500,31.315001,31.775000,28.714981,160752000
2015-04-13,32.092499,32.142502,31.652500,31.712500,28.658495,145460400
2015-04-14,31.750000,31.822500,31.477501,31.575001,28.534245,102098400
2015-04-15,31.602501,31.782499,31.502501,31.695000,28.642683,115881600
2015-04-16,31.570000,31.775000,31.527500,31.542500,28.504871,113476000
2015-04-17,31.387501,31.535000,31.115000,31.187500,28.184055,207828000
2015-04-20,31.392500,32.029999,31.292500,31.900000,28.827940,188217200
2015-04-21,32.025002,32.049999,31.667500,31.727501,28.672058,129740400
2015-04-22,31.747499,32.217499,31.580000,32.154999,29.058382,150618000
2015-04-23,32.075001,32.605000,32.035000,32.417500,29.295607,183083600
2015-04-24,32.622501,32.657501,32.307499,32.570000,29.433418,178103600
2015-04-27,33.077499,33.282501,32.787498,33.162498,29.968857,387816800
2015-04-28,33.615002,33.634998,32.392502,32.639999,29.496679,475696000
2015-04-29,32.540001,32.897499,32.075001,32.160000,29.062902,253544400
2015-04-30,32.160000,32.160000,31.145000,31.287500,28.274424,332781600
2015-05-01,31.525000,32.532501,31.325001,32.237499,29.132936,234050400
2015-05-04,32.375000,32.642502,32.064999,32.174999,29.076458,203953200
2015-05-05,32.037498,32.112499,31.445000,31.450001,28.421280,197085600
2015-05-06,31.639999,31.687500,30.840000,31.252501,28.242798,288564000
2015-05-07,31.192499,31.520000,31.004999,31.315001,28.417486,175763600
2015-05-08,31.670000,31.905001,31.527500,31.905001,28.952896,222201600
2015-05-11,31.847500,31.889999,31.407499,31.580000,28.657963,168143200
2015-05-12,31.400000,31.719999,31.205000,31.467501,28.555874,192640000
2015-05-13,31.537500,31.797501,31.467501,31.502501,28.587639,138776800
2015-05-14,31.852501,32.237499,31.790001,32.237499,29.254625,180814000
2015-05-15,32.267502,32.372501,32.052502,32.192501,29.213793,152832000
2015-05-18,32.095001,32.680000,32.090000,32.547501,29.535954,203531600
2015-05-19,32.672501,32.720001,32.410000,32.517502,29.508720,178532800
2015-05-20,32.500000,32.744999,32.334999,32.514999,29.506456,145819600
2015-05-21,32.517502,32.907501,32.457500,32.847500,29.808184,158921600
2015-05-22,32.900002,33.242500,32.849998,33.134998,30.069088,182384000
2015-05-26,33.150002,33.227501,32.279999,32.404999,29.406626,282790400
2015-05-27,32.584999,33.064999,32.512501,33.009998,29.955641,183332800
2015-05-28,32.965000,32.987499,32.775002,32.945000,29.896666,122933200
2015-05-29,32.807499,32.862499,32.474998,32.570000,29.556364,203538000
2015-06-01,32.570000,32.847500,32.512501,32.634998,29.615353,128451200
2015-06-02,32.465000,32.665001,32.330002,32.490002,29.483772,134670400
2015-06-03,32.665001,32.735001,32.474998,32.529999,29.520060,123934000
2015-06-04,32.395000,32.645000,32.227501,32.340000,29.347649,153800400
2015-06-05,32.375000,32.422501,32.090000,32.162498,29.186565,142507200
2015-06-08,32.224998,32.302502,31.707500,31.950001,28.993732,210699200
2015-06-09,31.674999,32.020000,31.405001,31.855000,28.907515,224301600
2015-06-10,31.980000,32.334999,31.962500,32.220001,29.238750,156349200
2015-06-11,32.294998,32.544998,32.119999,32.147499,29.172955,141563600
2015-06-12,32.047501,32.082500,31.777500,31.792500,28.850803,147544800
2015-06-15,31.525000,31.809999,31.427500,31.730000,28.794088,175955600
2015-06-16,31.757500,31.962500,31.592501,31.900000,28.948355,125976400
2015-06-17,31.930000,31.969999,31.684999,31.825001,28.880299,131672400
2015-06-18,31.807501,32.077499,31.805000,31.969999,29.011883,141628800
2015-06-19,31.927500,31.955000,31.600000,31.650000,28.721493,218867600
2015-06-22,31.872499,32.014999,31.770000,31.902500,28.950626,136157200
2015-06-23,31.870001,31.902500,31.719999,31.757500,28.819052,121075600
2015-06-24,31.802500,32.450001,31.780001,32.027500,29.064060,221123600
2015-06-25,32.215000,32.299999,31.875000,31.875000,28.925669,127752400
2015-06-26,31.917500,31.997499,31.627501,31.687500,28.755518,176267200
2015-06-29,31.365000,31.617500,31.120001,31.132500,28.251871,196645600
2015-06-30,31.392500,31.530001,31.215000,31.357500,28.456055,177482800
2015-07-01,31.725000,31.735001,31.497499,31.650000,28.721493,120955200
2015-07-02,31.607500,31.672501,31.442499,31.610001,28.685190,108844000
2015-07-06,31.235001,31.557501,31.212500,31.500000,28.585365,112241600
2015-07-07,31.472500,31.537500,30.942499,31.422501,28.515041,187787200
2015-07-08,31.120001,31.160000,30.635000,30.642500,27.807209,243046400
2015-07-09,30.962500,31.014999,29.805000,30.017500,27.240042,314380000
2015-07-10,30.485001,30.962500,30.302500,30.820000,27.968288,245418000
2015-07-13,31.257500,31.440001,31.080000,31.415001,28.508236,165762000
2015-07-14,31.510000,31.592501,31.260000,31.402500,28.496887,127072400
2015-07-15,31.430000,31.787500,31.395000,31.705000,28.771400,134596800
2015-07-16,31.934999,32.142502,31.837500,32.127499,29.154808,144889600
2015-07-17,32.270000,32.404999,32.077499,32.404999,29.406626,184658800
2015-07-20,32.742500,33.242500,32.674999,33.017502,29.962460,235600800
2015-07-21,33.212502,33.230000,32.580002,32.687500,29.662991,307025600
2015-07-22,30.497499,31.375000,30.497499,31.305000,28.408409,461802400
2015-07-23,31.549999,31.772499,31.264999,31.290001,28.394802,203998000
2015-07-24,31.330000,31.434999,30.975000,31.125000,28.245066,168649200
2015-07-27,30.772499,30.902500,30.530001,30.692499,27.852585,177822000
2015-07-28,30.844999,30.977501,30.637501,30.844999,27.990971,134472400
2015-07-29,30.787500,30.875000,30.567499,30.747499,27.902498,148046800
2015-07-30,30.580000,30.642500,30.427500,30.592501,27.761839,134513200
2015-07-31,30.650000,30.660000,30.227501,30.325001,27.519089,171540000
2015-08-03,30.375000,30.642500,29.379999,29.610001,26.870249,279904000
2015-08-04,29.355000,29.424999,28.312500,28.660000,26.008150,496554400
2015-08-05,28.237499,29.360001,28.025000,28.850000,26.180569,397250400
2015-08-06,28.992500,29.125000,28.530001,28.782499,26.237541,211612000
2015-08-07,28.645000,29.062500,28.625000,28.879999,26.326424,154681600
2015-08-10,29.132500,29.997499,29.132500,29.930000,27.283583,219806400
2015-08-11,29.452499,29.545000,28.332500,28.372499,25.863792,388331200
2015-08-12,28.132500,28.855000,27.407499,28.809999,26.262608,404870000
2015-08-13,29.010000,29.100000,28.635000,28.787500,26.242096,194143200
2015-08-14,28.580000,29.077499,28.502501,28.990000,26.426695,171718000
2015-08-17,29.010000,29.412500,28.875000,29.290001,26.700169,163538800
2015-08-18,29.107500,29.360001,29.002501,29.125000,26.549755,138242800
2015-08-19,29.025000,29.129999,28.670000,28.752501,26.210194,193146000
2015-08-20,28.520000,28.587500,27.907499,28.162500,25.672361,274006400
2015-08-21,27.607500,27.975000,26.412500,26.440001,24.102165,513102000
2015-08-24,23.717501,27.200001,23.000000,25.780001,23.500526,648825200
2015-08-25,27.777500,27.777500,25.875000,25.934999,23.641817,414406400
2015-08-26,26.772499,27.472500,26.262501,27.422501,24.997791,387098400
2015-08-27,28.057501,28.309999,27.504999,28.230000,25.733891,338464400
2015-08-28,28.042500,28.327499,27.885000,28.322500,25.818216,212657600
2015-08-31,28.007500,28.632500,28.000000,28.190001,25.697426,224917200
2015-09-01,27.537500,27.969999,26.840000,26.930000,24.548841,307383600
2015-09-02,27.557501,28.084999,27.282499,28.084999,25.601709,247555200
2015-09-03,28.122499,28.195000,27.510000,27.592501,25.152760,212935600
2015-09-04,27.242500,27.612499,27.127501,27.317499,24.902073,199985200
2015-09-08,27.937500,28.139999,27.580000,28.077499,25.594875,219374400
2015-09-09,28.440001,28.504999,27.442499,27.537500,25.102629,340043200
2015-09-10,27.567499,28.320000,27.475000,28.142500,25.654131,251571200
2015-09-11,27.947500,28.552500,27.940001,28.552500,26.027876,199662000
2015-09-14,29.145000,29.222500,28.715000,28.827499,26.278559,233453600
2015-09-15,28.982500,29.132500,28.605000,29.070000,26.499617,173364800
2015-09-16,29.062500,29.135000,28.860001,29.102501,26.529242,148694000
2015-09-17,28.915001,29.122499,28.430000,28.480000,25.961788,256450400
2015-09-18,28.052500,28.575001,27.967501,28.362499,25.854679,297141200
2015-09-21,28.417500,28.842501,28.415001,28.802500,26.255772,200888000
2015-09-22,28.344999,28.545000,28.129999,28.350000,25.843285,201384800
2015-09-23,28.407499,28.680000,28.325001,28.580000,26.052946,143026800
2015-09-24,28.312500,28.875000,28.092501,28.750000,26.207916,200878000
2015-09-25,29.110001,29.172501,28.504999,28.677500,26.141827,224607600
2015-09-28,28.462500,28.642500,28.110001,28.110001,25.624506,208436000
2015-09-29,28.207500,28.377501,26.965000,27.264999,24.854219,293461600
2015-09-30,27.542500,27.885000,27.182501,27.575001,25.136814,265892000
2015-10-01,27.267500,27.405001,26.827499,27.395000,24.972721,255716400
2015-10-02,27.002501,27.752501,26.887501,27.594999,25.155039,232079200
2015-10-05,27.469999,27.842501,27.267500,27.695000,25.246199,208258800
2015-10-06,27.657499,27.934999,27.442499,27.827499,25.366982,192787200
2015-10-07,27.934999,27.942499,27.352501,27.695000,25.246199,187062400
2015-10-08,27.547501,27.547501,27.052500,27.375000,24.954498,247918400
2015-10-09,27.500000,28.070000,27.372499,28.030001,25.551579,211064400
2015-10-12,28.182501,28.187500,27.860001,27.900000,25.433069,121868800
2015-10-13,27.705000,28.112499,27.670000,27.947500,25.476370,132197200
2015-10-14,27.822500,27.879999,27.389999,27.552500,25.116297,177849600
2015-10-15,27.732500,28.025000,27.622499,27.965000,25.492321,150694000
2015-10-16,27.945000,28.000000,27.632500,27.760000,25.305447,156930400
2015-10-19,27.700001,27.937500,27.527500,27.932501,25.462694,119036800
2015-10-20,27.834999,28.542500,27.705000,28.442499,25.927605,195871200
2015-10-21,28.500000,28.895000,28.424999,28.440001,25.925323,167180800
2015-10-22,28.582500,28.875000,28.525000,28.875000,26.321863,166616400
2015-10-23,29.174999,29.807501,29.082500,29.770000,27.137728,237467600
2015-10-26,29.520000,29.532499,28.730000,28.820000,26.271723,265335200
2015-10-27,28.850000,29.135000,28.497499,28.637501,26.105368,279537600
2015-10-28,29.232500,29.825001,29.014999,29.817499,27.181025,342205600
2015-10-29,29.674999,30.172501,29.567499,30.132500,27.468174,204909200
2015-10-30,30.247499,30.305000,29.862499,29.875000,27.233442,197461200
2015-11-02,30.200001,30.340000,29.902500,30.295000,27.616302,128813200
2015-11-03,30.197500,30.872499,30.174999,30.642500,27.933081,182076000
2015-11-04,30.782499,30.955000,30.405001,30.500000,27.803181,179544400
2015-11-05,30.462500,30.672501,30.045000,30.230000,27.675011,158210800
2015-11-06,30.277500,30.452499,30.155001,30.264999,27.707047,132169200
2015-11-09,30.240000,30.452499,30.012501,30.142500,27.594902,135485600
2015-11-10,29.225000,29.517500,29.014999,29.192499,26.725197,236511600
2015-11-11,29.092501,29.355000,28.802500,29.027500,26.574139,180872000
2015-11-12,29.065001,29.205000,28.912500,28.930000,26.484888,130102400
2015-11-13,28.799999,28.892500,28.067499,28.084999,25.711298,183249600
2015-11-16,27.844999,28.559999,27.750000,28.545000,26.132421,152426800
2015-11-17,28.730000,28.762501,28.330000,28.422501,26.020275,110467600
2015-11-18,28.940001,29.372499,28.875000,29.322500,26.844210,186698800
2015-11-19,29.410000,29.937500,29.190001,29.695000,27.185228,173183200
2015-11-20,29.799999,29.980000,29.712500,29.825001,27.304239,137148400
2015-11-23,29.817499,29.932501,29.334999,29.437500,26.949492,129930000
2015-11-24,29.332500,29.837500,29.280001,29.719999,27.208115,171212800
2015-11-25,29.802500,29.807501,29.480000,29.507500,27.013571,85553200
2015-11-27,29.572500,29.602501,29.400000,29.452499,26.963226,52185600
2015-11-30,29.497499,29.852501,29.437500,29.575001,27.075371,156721200
2015-12-01,29.687500,29.702499,29.215000,29.334999,26.855656,139409600
2015-12-02,29.334999,29.527500,29.020000,29.070000,26.613049,133546400
